1,10,0.1,-2.5,30,0.82533333333334
1,20,0.1,-2.5,30,0.83333333333333
1,40,0.1,-2.5,30,0.83666666666667
1,80,0.1,-2.5,30,0.84466666666667
1,100,0.1,-2.5,30,0.83266666666667
2,10,0.1,-2.5,30,0.73466666666667
2,20,0.1,-2.5,30,0.71
2,40,0.1,-2.5,30,0.69333333333333
2,80,0.1,-2.5,30,0.70533333333334
2,100,0.1,-2.5,30,0.71066666666667
4,10,0.1,-2.5,30,0.49933333333333
4,20,0.1,-2.5,30,0.50733333333333
4,40,0.1,-2.5,30,0.47933333333333
4,80,0.1,-2.5,30,0.47733333333333
4,100,0.1,-2.5,30,0.46
8,10,0.1,-2.5,30,0.36733333333333
8,20,0.1,-2.5,30,0.33066666666667
8,40,0.1,-2.5,30,0.26133333333333
8,80,0.1,-2.5,30,0.254
8,100,0.1,-2.5,30,0.282
16,10,0.1,-2.5,30,0.198
16,20,0.1,-2.5,30,0.18666666666667
16,40,0.1,-2.5,30,0.16
16,80,0.1,-2.5,30,0.148
16,100,0.1,-2.5,30,0.132
32,10,0.1,-2.5,30,0.118
32,20,0.1,-2.5,30,0.08
32,40,0.1,-2.5,30,0.078666666666667
32,80,0.1,-2.5,30,0.084
32,100,0.1,-2.5,30,0.080666666666667
64,10,0.1,-2.5,30,0.11933333333333
64,20,0.1,-2.5,30,0.07
64,40,0.1,-2.5,30,0.060666666666667
64,80,0.1,-2.5,30,0.067333333333333
64,100,0.1,-2.5,30,0.064
128,10,0.1,-2.5,30,0.20866666666667
128,20,0.1,-2.5,30,0.099333333333333
128,40,0.1,-2.5,30,0.062
128,80,0.1,-2.5,30,0.066
128,100,0.1,-2.5,30,0.082
256,10,0.1,-2.5,30,0.96133333333333
256,20,0.1,-2.5,30,0.96
256,40,0.1,-2.5,30,0.96133333333334
256,80,0.1,-2.5,30,0.96066666666667
256,100,0.1,-2.5,30,0.962
512,10,0.1,-2.5,30,0.96066666666667
512,20,0.1,-2.5,30,0.96066666666667
512,40,0.1,-2.5,30,0.96266666666667
512,80,0.1,-2.5,30,0.96133333333333
512,100,0.1,-2.5,30,0.96133333333333
617,10,0.1,-2.5,30,0.96133333333333
617,20,0.1,-2.5,30,0.962
